epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
365,939.013,0.91312,0.46835,0.86865,0.91426,0.89502,0.91352,0.48722,1.20642,0.53168,0.95178,0.00127928,0.00127928,0.00127928
366,941.394,0.92294,0.4788,0.87366,0.92233,0.9012,0.91932,0.48529,1.20964,0.53249,0.95132,0.0012773,0.0012773,0.0012773
367,943.822,0.92359,0.47148,0.87061,0.91835,0.90968,0.92705,0.48848,1.22874,0.5409,0.95592,0.00127532,0.00127532,0.00127532
368,946.418,0.88126,0.46221,0.86033,0.92219,0.90724,0.92487,0.49212,1.2134,0.53528,0.95312,0.00127334,0.00127334,0.00127334
369,948.794,0.87769,0.45991,0.86815,0.9246,0.91223,0.93064,0.5097,1.23029,0.52812,0.95534,0.00127136,0.00127136,0.00127136
370,951.262,0.91891,0.47212,0.88325,0.92203,0.91376,0.92972,0.50866,1.22501,0.52485,0.95659,0.00126938,0.00126938,0.00126938
371,953.698,0.89098,0.46545,0.86908,0.92243,0.90708,0.92947,0.51503,1.19778,0.52379,0.95145,0.0012674,0.0012674,0.0012674
372,956.115,0.92791,0.48064,0.8622,0.91781,0.89882,0.9191,0.50122,1.21382,0.52748,0.95672,0.00126542,0.00126542,0.00126542
373,958.46,0.90118,0.47487,0.87306,0.92588,0.90111,0.92766,0.53014,1.18566,0.51882,0.94541,0.00126344,0.00126344,0.00126344
374,960.88,0.90693,0.46604,0.86546,0.92573,0.90775,0.93111,0.53687,1.18761,0.51472,0.94382,0.00126146,0.00126146,0.00126146
375,963.588,0.95355,0.47858,0.85826,0.92335,0.9096,0.92978,0.53512,1.17977,0.51854,0.94397,0.00125948,0.00125948,0.00125948
376,965.938,0.9099,0.47103,0.88395,0.92359,0.91376,0.93362,0.54479,1.16361,0.51405,0.93915,0.0012575,0.0012575,0.0012575
377,968.306,0.88881,0.46176,0.87477,0.91856,0.90993,0.92887,0.52704,1.18533,0.51819,0.94469,0.00125552,0.00125552,0.00125552
378,970.821,0.9339,0.48123,0.87425,0.91083,0.90571,0.92236,0.50555,1.21435,0.5297,0.95102,0.00125354,0.00125354,0.00125354
379,973.319,0.9021,0.4626,0.87069,0.92595,0.89625,0.92513,0.49453,1.2092,0.5266,0.95085,0.00125156,0.00125156,0.00125156
380,975.711,0.89271,0.4609,0.87121,0.92232,0.90103,0.92322,0.48995,1.22739,0.52688,0.95625,0.00124958,0.00124958,0.00124958
381,978.324,0.91767,0.48278,0.87278,0.93493,0.91069,0.93724,0.51329,1.22638,0.5312,0.95473,0.0012476,0.0012476,0.0012476
382,981.021,0.97522,0.4938,0.87784,0.93069,0.91529,0.93652,0.51833,1.22101,0.53321,0.95047,0.00124562,0.00124562,0.00124562
383,983.56,0.89666,0.4709,0.86055,0.90552,0.89958,0.9157,0.4583,1.23807,0.55542,0.95744,0.00124364,0.00124364,0.00124364
384,985.973,0.90906,0.48218,0.87443,0.91864,0.90954,0.92613,0.48546,1.2031,0.53807,0.9499,0.00124166,0.00124166,0.00124166
385,988.359,0.91596,0.47621,0.87031,0.92504,0.90954,0.93176,0.52492,1.20816,0.52869,0.94994,0.00123968,0.00123968,0.00123968
386,990.784,0.89518,0.46581,0.8717,0.92377,0.90801,0.92641,0.52908,1.20208,0.52735,0.94882,0.0012377,0.0012377,0.0012377
387,993.24,0.93926,0.47877,0.87168,0.91762,0.90514,0.91894,0.50964,1.19113,0.52537,0.95005,0.00123572,0.00123572,0.00123572
388,995.644,0.89485,0.46909,0.86197,0.92234,0.90418,0.92346,0.50161,1.20375,0.52529,0.95383,0.00123374,0.00123374,0.00123374
389,998.438,0.94308,0.48444,0.87155,0.92123,0.90101,0.91885,0.48099,1.23917,0.53235,0.95746,0.00123176,0.00123176,0.00123176
390,1000.79,0.87626,0.46421,0.87027,0.91618,0.89651,0.90898,0.4618,1.2304,0.53145,0.95751,0.00122978,0.00122978,0.00122978
391,1003.28,0.9174,0.47797,0.87329,0.92239,0.90654,0.91761,0.4725,1.25495,0.5392,0.95782,0.0012278,0.0012278,0.0012278
392,1005.69,0.89049,0.46217,0.86021,0.9246,0.91181,0.92386,0.49481,1.23375,0.53727,0.95436,0.00122582,0.00122582,0.00122582
393,1008.15,0.92273,0.48357,0.88294,0.92812,0.9057,0.92324,0.52487,1.18157,0.52426,0.94639,0.00122384,0.00122384,0.00122384
394,1010.67,0.93608,0.46695,0.87418,0.92348,0.90303,0.92222,0.51814,1.24031,0.52873,0.95337,0.00122186,0.00122186,0.00122186
395,1013.06,0.90204,0.46456,0.85508,0.91552,0.91386,0.92705,0.51922,1.21763,0.52598,0.95166,0.00121988,0.00121988,0.00121988
396,1015.64,0.88956,0.45505,0.86862,0.92459,0.89757,0.92243,0.51292,1.18203,0.51967,0.94591,0.0012179,0.0012179,0.0012179
397,1018.05,0.86778,0.45811,0.86649,0.91718,0.90416,0.91949,0.47409,1.22784,0.52811,0.95197,0.00121592,0.00121592,0.00121592
398,1020.5,0.93948,0.49012,0.87715,0.913,0.90111,0.91189,0.45624,1.23682,0.53968,0.95336,0.00121394,0.00121394,0.00121394
399,1022.88,0.95819,0.49782,0.87661,0.90837,0.90073,0.90669,0.46464,1.19191,0.54067,0.94585,0.00121196,0.00121196,0.00121196
400,1025.33,0.91607,0.47806,0.87202,0.92035,0.91031,0.92317,0.49736,1.17381,0.52984,0.93994,0.00120998,0.00120998,0.00120998
401,1027.84,0.9376,0.47603,0.86808,0.9122,0.90571,0.91662,0.49988,1.21833,0.53134,0.95175,0.001208,0.001208,0.001208
402,1030.38,0.89147,0.47094,0.87523,0.91043,0.90771,0.91873,0.50925,1.20582,0.5298,0.94903,0.00120602,0.00120602,0.00120602
403,1032.75,0.88733,0.46284,0.86397,0.91072,0.90711,0.91958,0.49937,1.24466,0.53485,0.95649,0.00120404,0.00120404,0.00120404
404,1035.18,0.88157,0.46165,0.86606,0.9186,0.90838,0.92365,0.49965,1.23237,0.52855,0.95561,0.00120206,0.00120206,0.00120206
405,1037.59,0.85353,0.45296,0.85261,0.92498,0.91677,0.92844,0.51084,1.20227,0.52572,0.95289,0.00120008,0.00120008,0.00120008
406,1040.08,0.90009,0.4706,0.86306,0.92372,0.91069,0.92361,0.49641,1.20686,0.53037,0.956,0.0011981,0.0011981,0.0011981
407,1042.43,0.89127,0.46741,0.87046,0.92381,0.91299,0.92854,0.49519,1.2384,0.53796,0.95336,0.00119612,0.00119612,0.00119612
408,1044.77,0.87431,0.45307,0.86384,0.91981,0.90123,0.91917,0.48562,1.21066,0.53487,0.95253,0.00119414,0.00119414,0.00119414
409,1047.52,0.90444,0.46578,0.86731,0.92902,0.91306,0.93135,0.50137,1.18177,0.52652,0.94508,0.00119216,0.00119216,0.00119216
410,1049.97,0.89793,0.46625,0.86425,0.93224,0.91721,0.93441,0.51392,1.17879,0.52246,0.94295,0.00119018,0.00119018,0.00119018
411,1052.35,0.85015,0.44911,0.85784,0.92669,0.91223,0.93079,0.52457,1.19411,0.52085,0.94831,0.0011882,0.0011882,0.0011882
412,1054.71,0.87901,0.46024,0.8675,0.91777,0.90724,0.92444,0.51974,1.20181,0.52175,0.94798,0.00118622,0.00118622,0.00118622
413,1057.15,0.90454,0.45944,0.86631,0.91496,0.90309,0.92406,0.50782,1.2217,0.53264,0.95415,0.00118424,0.00118424,0.00118424
414,1059.55,0.89774,0.46838,0.87103,0.9122,0.91195,0.92775,0.51481,1.20865,0.53039,0.95237,0.00118226,0.00118226,0.00118226
415,1062.06,0.89669,0.4664,0.86272,0.91184,0.90609,0.92319,0.50191,1.21928,0.52493,0.95839,0.00118028,0.00118028,0.00118028
416,1064.72,0.90031,0.46093,0.87019,0.90937,0.90724,0.92168,0.49957,1.21632,0.52355,0.95582,0.0011783,0.0011783,0.0011783
417,1067.12,0.89137,0.46722,0.87019,0.91112,0.90761,0.91963,0.48173,1.20747,0.52366,0.95555,0.00117632,0.00117632,0.00117632
418,1069.56,0.85783,0.4477,0.84846,0.91729,0.88841,0.91161,0.48097,1.21108,0.52538,0.95871,0.00117434,0.00117434,0.00117434
419,1071.96,0.89261,0.463,0.85853,0.9222,0.89843,0.92168,0.50543,1.21804,0.52573,0.95658,0.00117236,0.00117236,0.00117236
420,1074.41,0.86819,0.44827,0.8559,0.92129,0.8973,0.9226,0.50173,1.22324,0.52698,0.95935,0.00117038,0.00117038,0.00117038
421,1076.78,0.87052,0.44894,0.86924,0.90436,0.89887,0.9145,0.5068,1.21283,0.52447,0.95836,0.0011684,0.0011684,0.0011684
422,1079.29,0.90612,0.45993,0.86586,0.91153,0.89643,0.91782,0.51517,1.23446,0.5238,0.95773,0.00116642,0.00116642,0.00116642
423,1081.99,0.93041,0.46775,0.86393,0.90474,0.88463,0.90059,0.49807,1.22477,0.52942,0.95972,0.00116444,0.00116444,0.00116444
424,1084.41,0.96275,0.47471,0.8712,0.90826,0.88655,0.90385,0.49438,1.22983,0.52851,0.96208,0.00116246,0.00116246,0.00116246
425,1086.9,0.88869,0.47068,0.868,0.91599,0.91223,0.9267,0.53682,1.19293,0.51337,0.94647,0.00116048,0.00116048,0.00116048
426,1089.38,0.90261,0.46669,0.86196,0.91431,0.91031,0.92409,0.53198,1.1812,0.51019,0.94447,0.0011585,0.0011585,0.0011585
427,1091.78,0.83122,0.43965,0.86321,0.89392,0.88823,0.88926,0.45623,1.25355,0.54062,0.96181,0.00115652,0.00115652,0.00115652
428,1094.2,0.92598,0.47517,0.87664,0.8999,0.89,0.89543,0.46064,1.26187,0.54363,0.96076,0.00115454,0.00115454,0.00115454
429,1096.83,0.88887,0.45371,0.86697,0.91041,0.89958,0.91623,0.49652,1.23647,0.53514,0.95648,0.00115256,0.00115256,0.00115256
430,1099.18,0.87475,0.45151,0.86846,0.91876,0.90418,0.92591,0.51351,1.19776,0.52763,0.94991,0.00115058,0.00115058,0.00115058
431,1101.63,0.8804,0.46491,0.86935,0.92606,0.90954,0.93381,0.53372,1.18747,0.51925,0.94373,0.0011486,0.0011486,0.0011486
432,1104,0.8813,0.45926,0.87101,0.92147,0.91069,0.93054,0.51334,1.19485,0.51975,0.94489,0.00114662,0.00114662,0.00114662
433,1106.42,0.86845,0.44906,0.86677,0.9227,0.91414,0.92802,0.48464,1.19479,0.52599,0.94435,0.00114464,0.00114464,0.00114464
434,1108.84,0.87355,0.45686,0.85757,0.92215,0.91644,0.93201,0.48123,1.20362,0.53263,0.94734,0.00114266,0.00114266,0.00114266
435,1111.47,0.91845,0.47291,0.87063,0.91454,0.90643,0.91981,0.49083,1.19327,0.52998,0.95256,0.00114068,0.00114068,0.00114068
436,1113.8,0.92209,0.47616,0.8841,0.92322,0.91252,0.92877,0.50865,1.19983,0.52414,0.95062,0.0011387,0.0011387,0.0011387
437,1116.32,0.84595,0.44601,0.86764,0.9165,0.90954,0.92463,0.50864,1.20486,0.52429,0.95178,0.00113672,0.00113672,0.00113672
438,1118.76,0.87212,0.45554,0.85705,0.91835,0.90534,0.92436,0.50123,1.21016,0.52873,0.95465,0.00113474,0.00113474,0.00113474
439,1121.13,0.8682,0.45668,0.86148,0.92417,0.91092,0.93023,0.51717,1.21566,0.52075,0.95342,0.00113276,0.00113276,0.00113276
440,1123.52,0.85167,0.44886,0.86538,0.92796,0.90763,0.92907,0.51007,1.21645,0.52018,0.95529,0.00113078,0.00113078,0.00113078
441,1126.05,0.87968,0.45475,0.86802,0.93008,0.90749,0.93306,0.50427,1.21221,0.51834,0.95172,0.0011288,0.0011288,0.0011288
442,1128.86,0.85031,0.43458,0.85124,0.92985,0.90533,0.92822,0.48845,1.21576,0.5236,0.95454,0.00112682,0.00112682,0.00112682
443,1131.31,0.88764,0.45277,0.8625,0.91661,0.90801,0.91963,0.45787,1.24045,0.53113,0.96177,0.00112484,0.00112484,0.00112484
444,1133.79,0.85831,0.45722,0.85943,0.90683,0.89421,0.90789,0.44641,1.23584,0.54017,0.96423,0.00112286,0.00112286,0.00112286
445,1136.31,0.90166,0.46384,0.86421,0.91941,0.90519,0.92118,0.48892,1.22756,0.52815,0.96278,0.00112088,0.00112088,0.00112088
446,1138.81,0.86136,0.44588,0.85356,0.91954,0.90533,0.92155,0.50256,1.23287,0.522,0.9621,0.0011189,0.0011189,0.0011189
447,1141.44,0.87708,0.44937,0.86392,0.92898,0.90248,0.92689,0.53071,1.20262,0.5215,0.95411,0.00111692,0.00111692,0.00111692
448,1143.92,0.91356,0.45774,0.8655,0.92644,0.90272,0.92659,0.52925,1.21023,0.52175,0.95506,0.00111494,0.00111494,0.00111494
449,1146.53,0.82614,0.43611,0.85648,0.92182,0.90839,0.92459,0.50706,1.21509,0.51875,0.95892,0.00111296,0.00111296,0.00111296
450,1148.96,0.82192,0.43301,0.85294,0.9252,0.91019,0.92708,0.51214,1.21758,0.51622,0.95598,0.00111098,0.00111098,0.00111098
451,1151.49,0.86343,0.45255,0.85606,0.92816,0.91184,0.93025,0.50797,1.19663,0.51568,0.95257,0.001109,0.001109,0.001109
452,1153.79,0.87268,0.46624,0.85764,0.92742,0.911,0.92926,0.50699,1.18471,0.51871,0.94997,0.00110702,0.00110702,0.00110702
453,1156.31,0.85832,0.45154,0.85671,0.92179,0.90797,0.9266,0.52111,1.21128,0.51805,0.95221,0.00110504,0.00110504,0.00110504
454,1158.85,0.87053,0.44781,0.86273,0.92685,0.90801,0.92895,0.52872,1.21832,0.51243,0.95533,0.00110306,0.00110306,0.00110306
455,1161.32,0.85554,0.44945,0.86435,0.92767,0.90648,0.92965,0.5232,1.21971,0.52137,0.95754,0.00110108,0.00110108,0.00110108
456,1163.7,0.86301,0.45117,0.86891,0.92605,0.90648,0.92705,0.5092,1.22714,0.52918,0.95864,0.0010991,0.0010991,0.0010991
457,1166.44,0.83387,0.4413,0.84853,0.92444,0.90916,0.92512,0.4869,1.2335,0.53029,0.95953,0.00109712,0.00109712,0.00109712
458,1168.89,0.84376,0.43865,0.8485,0.92466,0.90878,0.92633,0.4913,1.25087,0.52617,0.96104,0.00109514,0.00109514,0.00109514
459,1171.34,0.87992,0.4588,0.86974,0.92563,0.91644,0.93258,0.51763,1.20099,0.51384,0.94864,0.00109316,0.00109316,0.00109316
460,1173.77,0.84657,0.43948,0.85103,0.92127,0.91493,0.93173,0.51482,1.1881,0.51505,0.94666,0.00109118,0.00109118,0.00109118
461,1176.38,0.86956,0.45409,0.85972,0.92736,0.90528,0.93269,0.51605,1.19594,0.52097,0.94506,0.0010892,0.0010892,0.0010892
462,1178.74,0.85278,0.44753,0.86529,0.92481,0.90515,0.92877,0.51753,1.16743,0.51299,0.94046,0.00108722,0.00108722,0.00108722
463,1181.18,0.88943,0.45287,0.86553,0.92214,0.90339,0.92385,0.50576,1.19532,0.51923,0.94791,0.00108524,0.00108524,0.00108524
464,1183.77,0.8451,0.44672,0.86711,0.92172,0.90379,0.92668,0.49925,1.22072,0.52414,0.95155,0.00108326,0.00108326,0.00108326
465,1186.18,0.87133,0.45162,0.85697,0.91856,0.90456,0.92144,0.48973,1.19238,0.52707,0.9491,0.00108128,0.00108128,0.00108128
466,1188.64,0.89226,0.45222,0.86687,0.91732,0.90456,0.92144,0.48738,1.20877,0.52719,0.95112,0.0010793,0.0010793,0.0010793
467,1191.16,0.88141,0.45244,0.85953,0.91722,0.90494,0.9233,0.4897,1.26197,0.53461,0.96172,0.00107732,0.00107732,0.00107732
468,1193.43,0.85692,0.44902,0.86445,0.91827,0.90436,0.92213,0.50508,1.22341,0.52425,0.95431,0.00107534,0.00107534,0.00107534
469,1195.86,0.84588,0.43352,0.86234,0.91926,0.90771,0.92093,0.51959,1.19926,0.51498,0.9486,0.00107336,0.00107336,0.00107336
470,1198.27,0.84616,0.43668,0.85569,0.91907,0.90916,0.91947,0.514,1.20571,0.51863,0.94852,0.00107138,0.00107138,0.00107138
471,1200.98,0.85594,0.44111,0.85678,0.91862,0.90426,0.91712,0.49907,1.21196,0.52144,0.94948,0.0010694,0.0010694,0.0010694
472,1203.4,0.87005,0.44664,0.85364,0.92207,0.90494,0.9187,0.50265,1.22529,0.52126,0.95072,0.00106742,0.00106742,0.00106742
473,1205.7,0.90615,0.45942,0.88861,0.91802,0.90111,0.916,0.4977,1.19939,0.51519,0.95043,0.00106544,0.00106544,0.00106544
474,1208.18,0.86159,0.44054,0.85842,0.91418,0.8969,0.91107,0.48995,1.19682,0.51643,0.95198,0.00106346,0.00106346,0.00106346
475,1210.6,0.85379,0.44787,0.8489,0.91113,0.89651,0.91017,0.4831,1.23018,0.52333,0.95649,0.00106148,0.00106148,0.00106148
476,1213,0.85478,0.44202,0.86212,0.91179,0.89536,0.9118,0.48294,1.20911,0.5199,0.9543,0.0010595,0.0010595,0.0010595
477,1215.65,0.83002,0.43028,0.85451,0.91845,0.90494,0.92252,0.49711,1.17623,0.51812,0.94718,0.00105752,0.00105752,0.00105752
478,1218.06,0.8469,0.43888,0.85452,0.91729,0.90034,0.9179,0.49911,1.18538,0.51832,0.94607,0.00105554,0.00105554,0.00105554
479,1220.56,0.84962,0.44275,0.8653,0.91747,0.89904,0.91404,0.49847,1.1825,0.51763,0.94456,0.00105356,0.00105356,0.00105356
480,1222.92,0.87295,0.44257,0.865,0.91781,0.90341,0.91599,0.50061,1.16493,0.51641,0.94157,0.00105158,0.00105158,0.00105158
481,1225.43,0.82414,0.43611,0.84745,0.92542,0.90533,0.92632,0.51151,1.18759,0.50863,0.94407,0.0010496,0.0010496,0.0010496
482,1227.86,0.85365,0.44452,0.85194,0.92678,0.90239,0.92578,0.50732,1.21429,0.51524,0.95329,0.00104762,0.00104762,0.00104762
483,1230.7,0.89643,0.46601,0.86696,0.92784,0.90303,0.93064,0.51759,1.21659,0.51384,0.95531,0.00104564,0.00104564,0.00104564
484,1233.12,0.83449,0.43608,0.84964,0.9245,0.91338,0.93216,0.52153,1.20363,0.50911,0.95296,0.00104366,0.00104366,0.00104366
485,1235.56,0.84063,0.44048,0.85692,0.92172,0.91615,0.93275,0.52709,1.19755,0.50648,0.95295,0.00104168,0.00104168,0.00104168
486,1237.95,0.87305,0.44671,0.86981,0.9271,0.91338,0.93425,0.52614,1.19307,0.50759,0.95202,0.0010397,0.0010397,0.0010397
487,1240.35,0.85084,0.4412,0.85518,0.92604,0.91836,0.93179,0.52469,1.18302,0.50836,0.9448,0.00103772,0.00103772,0.00103772
488,1242.68,0.81854,0.43555,0.85914,0.92132,0.91453,0.93152,0.51364,1.17001,0.51105,0.94352,0.00103574,0.00103574,0.00103574
489,1245.2,0.83557,0.43685,0.85026,0.9153,0.90916,0.9243,0.49901,1.18754,0.51961,0.9485,0.00103376,0.00103376,0.00103376
490,1247.92,0.85214,0.4446,0.85517,0.91003,0.90715,0.91974,0.49372,1.19702,0.52328,0.95057,0.00103178,0.00103178,0.00103178
491,1250.38,0.86129,0.44425,0.85293,0.90978,0.90418,0.91545,0.49649,1.18745,0.51524,0.94671,0.0010298,0.0010298,0.0010298
492,1252.82,0.84738,0.43991,0.85537,0.91939,0.90054,0.91831,0.50184,1.17833,0.51356,0.94503,0.00102782,0.00102782,0.00102782
493,1255.29,0.87731,0.45738,0.86301,0.92302,0.90456,0.92345,0.49663,1.16685,0.51232,0.94391,0.00102584,0.00102584,0.00102584
494,1257.71,0.85016,0.44585,0.86001,0.92334,0.90303,0.92372,0.5021,1.17074,0.50959,0.94324,0.00102386,0.00102386,0.00102386
495,1260.25,0.85972,0.43812,0.86322,0.92188,0.90468,0.92283,0.49815,1.17156,0.51171,0.94267,0.00102188,0.00102188,0.00102188
496,1262.92,0.90364,0.45338,0.87062,0.91989,0.90668,0.92399,0.50128,1.17201,0.51382,0.94285,0.0010199,0.0010199,0.0010199
497,1265.43,0.87304,0.4459,0.85426,0.91019,0.89734,0.91528,0.48736,1.23433,0.53697,0.95739,0.00101792,0.00101792,0.00101792
498,1267.97,0.87352,0.45129,0.85805,0.91012,0.89766,0.91307,0.48281,1.23078,0.53762,0.95733,0.00101594,0.00101594,0.00101594
499,1270.4,0.86405,0.44581,0.86518,0.91572,0.90786,0.92087,0.48517,1.22326,0.53172,0.95262,0.00101396,0.00101396,0.00101396
500,1272.86,0.83691,0.43739,0.84882,0.90892,0.90686,0.91973,0.49397,1.20975,0.52494,0.95032,0.00101198,0.00101198,0.00101198
501,1275.3,0.86751,0.45791,0.87185,0.91422,0.90687,0.92145,0.49705,1.17498,0.52082,0.94724,0.00101,0.00101,0.00101
502,1277.91,0.84187,0.43689,0.85243,0.90951,0.90916,0.9197,0.48659,1.18261,0.51999,0.9478,0.00100802,0.00100802,0.00100802
503,1280.67,0.86474,0.4462,0.86403,0.91583,0.90916,0.91939,0.47815,1.19614,0.52014,0.95025,0.00100604,0.00100604,0.00100604
504,1283.15,0.86003,0.44596,0.85181,0.91588,0.90533,0.91707,0.47981,1.19695,0.52214,0.95229,0.00100406,0.00100406,0.00100406
505,1285.61,0.82643,0.4343,0.84913,0.92425,0.91188,0.92757,0.52231,1.19117,0.51753,0.94919,0.00100208,0.00100208,0.00100208
506,1288.01,0.81839,0.42714,0.8466,0.92272,0.90616,0.92705,0.52633,1.20254,0.51722,0.95089,0.0010001,0.0010001,0.0010001
507,1290.45,0.89776,0.46341,0.86025,0.91942,0.90961,0.92888,0.53579,1.19953,0.51161,0.94946,0.00099812,0.00099812,0.00099812
508,1292.92,0.88591,0.45268,0.86719,0.9222,0.90954,0.92939,0.53543,1.18785,0.50897,0.9467,0.00099614,0.00099614,0.00099614
509,1295.3,0.82337,0.43526,0.85148,0.91802,0.90533,0.92133,0.51984,1.19083,0.51049,0.95019,0.00099416,0.00099416,0.00099416
510,1297.91,0.88479,0.46118,0.85879,0.91997,0.90609,0.92441,0.52025,1.1911,0.51092,0.94988,0.00099218,0.00099218,0.00099218
511,1300.4,0.90468,0.45527,0.86944,0.92178,0.90763,0.92491,0.50231,1.19593,0.51169,0.9545,0.0009902,0.0009902,0.0009902
512,1302.77,0.85817,0.45464,0.85641,0.92185,0.90877,0.92157,0.5011,1.19504,0.51024,0.95413,0.00098822,0.00098822,0.00098822
513,1305.21,0.87716,0.44792,0.86242,0.93115,0.9124,0.93086,0.51695,1.18747,0.50754,0.94822,0.00098624,0.00098624,0.00098624
514,1307.57,0.81077,0.42308,0.85516,0.91758,0.90839,0.92421,0.50089,1.20945,0.51303,0.95536,0.00098426,0.00098426,0.00098426
515,1310.05,0.83549,0.43616,0.8544,0.92141,0.90328,0.92273,0.49829,1.23835,0.52263,0.95862,0.00098228,0.00098228,0.00098228
516,1312.53,0.87932,0.44932,0.85792,0.91904,0.9007,0.92307,0.50157,1.22915,0.52236,0.95781,0.0009803,0.0009803,0.0009803
517,1314.97,0.82042,0.43117,0.85612,0.92496,0.90149,0.92754,0.50899,1.20024,0.51184,0.95235,0.00097832,0.00097832,0.00097832
518,1317.57,0.85311,0.44455,0.8607,0.92057,0.90379,0.9264,0.51172,1.199,0.50985,0.95148,0.00097634,0.00097634,0.00097634
519,1319.98,0.8603,0.44586,0.85816,0.9214,0.90954,0.92869,0.51677,1.17847,0.50894,0.94871,0.00097436,0.00097436,0.00097436
520,1322.37,0.83715,0.43816,0.85799,0.92096,0.90494,0.92798,0.51077,1.17542,0.50628,0.94765,0.00097238,0.00097238,0.00097238
521,1324.9,0.84482,0.43649,0.84936,0.92877,0.90464,0.93137,0.51293,1.17485,0.50539,0.9448,0.0009704,0.0009704,0.0009704
522,1327.33,0.83974,0.44193,0.85389,0.92099,0.91144,0.93109,0.50998,1.18955,0.50946,0.9476,0.00096842,0.00096842,0.00096842
523,1329.73,0.81866,0.42652,0.86032,0.91865,0.90461,0.92668,0.50243,1.20188,0.51417,0.95253,0.00096644,0.00096644,0.00096644
524,1332.41,0.88565,0.44695,0.85815,0.91799,0.90958,0.92943,0.50803,1.19543,0.51415,0.94978,0.00096446,0.00096446,0.00096446
525,1334.77,0.86068,0.44003,0.86752,0.92061,0.90379,0.9221,0.49602,1.20656,0.51695,0.94986,0.00096248,0.00096248,0.00096248
526,1337.13,0.83063,0.43099,0.8608,0.92652,0.91261,0.93182,0.50947,1.20397,0.51384,0.94643,0.0009605,0.0009605,0.0009605
527,1339.73,0.83211,0.43485,0.85731,0.92369,0.92028,0.93409,0.52153,1.19998,0.5124,0.94574,0.00095852,0.00095852,0.00095852
528,1342.33,0.91226,0.46224,0.86621,0.92385,0.91607,0.93229,0.52011,1.201,0.51559,0.94785,0.00095654,0.00095654,0.00095654
529,1344.77,0.89172,0.4681,0.88691,0.92774,0.92024,0.93563,0.53515,1.19294,0.50759,0.94722,0.00095456,0.00095456,0.00095456
530,1347.48,0.87047,0.44323,0.86831,0.92334,0.92338,0.9348,0.53463,1.22362,0.51326,0.9514,0.00095258,0.00095258,0.00095258
531,1349.97,0.89105,0.45433,0.87209,0.92608,0.91989,0.9313,0.52522,1.15771,0.49916,0.93769,0.0009506,0.0009506,0.0009506
532,1352.36,0.88427,0.45472,0.86691,0.92769,0.9195,0.93158,0.51457,1.17432,0.50492,0.94346,0.00094862,0.00094862,0.00094862
533,1354.88,0.88233,0.45347,0.86193,0.92844,0.91499,0.92952,0.51435,1.19307,0.50505,0.94838,0.00094664,0.00094664,0.00094664
534,1357.48,0.90261,0.45486,0.85645,0.92241,0.91593,0.92632,0.50149,1.21861,0.51322,0.95441,0.00094466,0.00094466,0.00094466
535,1359.96,0.90989,0.4642,0.8795,0.90009,0.89881,0.9005,0.46796,1.23999,0.52191,0.96431,0.00094268,0.00094268,0.00094268
536,1362.43,0.88313,0.45158,0.86346,0.90359,0.90163,0.91044,0.4674,1.24235,0.52626,0.96525,0.0009407,0.0009407,0.0009407
537,1364.87,0.90096,0.4774,0.86582,0.92193,0.90978,0.93109,0.49014,1.18588,0.52789,0.95009,0.00093872,0.00093872,0.00093872
538,1367.51,0.87122,0.44561,0.85953,0.9238,0.91547,0.933,0.49763,1.18714,0.5235,0.9472,0.00093674,0.00093674,0.00093674
539,1369.99,0.86192,0.46174,0.86458,0.91639,0.91579,0.92407,0.50498,1.19292,0.51327,0.94772,0.00093476,0.00093476,0.00093476
540,1372.48,0.8395,0.43888,0.8522,0.91156,0.91262,0.92122,0.50762,1.19826,0.51399,0.94892,0.00093278,0.00093278,0.00093278
541,1374.9,0.88429,0.46279,0.86119,0.92775,0.91055,0.93085,0.53215,1.19351,0.51984,0.9466,0.0009308,0.0009308,0.0009308
542,1377.25,0.8317,0.43846,0.85066,0.91994,0.91874,0.9325,0.53924,1.18072,0.51546,0.94367,0.00092882,0.00092882,0.00092882
543,1379.82,0.86496,0.44895,0.85664,0.91351,0.91491,0.92519,0.52852,1.17469,0.50815,0.94689,0.00092684,0.00092684,0.00092684
544,1382.56,0.88523,0.45365,0.86425,0.91755,0.91282,0.92806,0.52543,1.19028,0.51338,0.94784,0.00092486,0.00092486,0.00092486
545,1385.07,0.84907,0.44256,0.85097,0.92141,0.90779,0.92535,0.51754,1.19628,0.51221,0.95098,0.00092288,0.00092288,0.00092288
546,1387.52,0.85289,0.43481,0.85962,0.92572,0.90264,0.92711,0.51941,1.19087,0.50716,0.95216,0.0009209,0.0009209,0.0009209
547,1389.92,0.84754,0.43839,0.86168,0.9234,0.90878,0.92685,0.51036,1.19593,0.51116,0.95051,0.00091892,0.00091892,0.00091892
548,1392.37,0.79464,0.41682,0.8491,0.92068,0.90264,0.92005,0.48396,1.20662,0.5155,0.95366,0.00091694,0.00091694,0.00091694
549,1394.92,0.86493,0.45345,0.85748,0.91855,0.90338,0.92054,0.47622,1.21945,0.52123,0.95245,0.00091496,0.00091496,0.00091496
