epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
263,2412.15,1.02056,1.46585,0.51559,0.90167,0.92732,0.90955,0.93458,0.49025,0.90446,0.88003,0.89229,0.41567,1.31193,2.22528,0.58912,0.95919,0.00148124,0.00148124,0.00148124
264,2420.69,0.9911,1.40616,0.5044,0.90554,0.92588,0.91453,0.93874,0.53596,0.90465,0.88923,0.90157,0.46357,1.27773,2.04707,0.56237,0.95708,0.00147926,0.00147926,0.00147926
265,2429.3,1.0549,1.52672,0.5304,0.91697,0.92429,0.91246,0.93841,0.54222,0.90509,0.89076,0.90332,0.47629,1.28864,2.01405,0.57109,0.95746,0.00147728,0.00147728,0.00147728
266,2438.45,1.00988,1.47344,0.51836,0.89322,0.91317,0.90763,0.9271,0.50583,0.90005,0.89049,0.899,0.44038,1.35436,2.17899,0.59278,0.96827,0.0014753,0.0014753,0.0014753
267,2447.29,1.05937,1.55758,0.54726,0.92093,0.92443,0.90954,0.93544,0.52929,0.90979,0.88693,0.90325,0.46213,1.3022,2.02756,0.57329,0.95661,0.00147332,0.00147332,0.00147332
268,2456.64,1.01073,1.40026,0.50083,0.89388,0.92845,0.91024,0.93462,0.49913,0.90308,0.88271,0.8941,0.42077,1.30178,2.15084,0.57976,0.95564,0.00147134,0.00147134,0.00147134
269,2465.76,0.99443,1.47569,0.51233,0.91645,0.92849,0.91223,0.93844,0.51944,0.90743,0.88693,0.90031,0.43588,1.29465,2.0852,0.57326,0.95484,0.00146936,0.00146936,0.00146936
270,2474.87,1.02203,1.46846,0.51484,0.90838,0.93436,0.91376,0.9394,0.5113,0.91146,0.88425,0.90173,0.43158,1.32339,2.10169,0.58334,0.95862,0.00146738,0.00146738,0.00146738
271,2483.82,0.99404,1.45469,0.50531,0.89114,0.92758,0.91146,0.93118,0.49496,0.90471,0.88693,0.89326,0.42651,1.33377,2.15749,0.58643,0.96221,0.0014654,0.0014654,0.0014654
272,2493.72,0.98546,1.41739,0.50746,0.88162,0.92287,0.91718,0.93665,0.51438,0.90396,0.88391,0.89555,0.44591,1.34417,2.1799,0.57786,0.9665,0.00146342,0.00146342,0.00146342
273,2502.78,0.95595,1.41762,0.49804,0.90105,0.92292,0.91606,0.93766,0.5153,0.90433,0.88425,0.89627,0.44357,1.32948,2.16378,0.5772,0.96462,0.00146144,0.00146144,0.00146144
274,2512.57,1.00295,1.47317,0.50308,0.89241,0.93227,0.91271,0.94335,0.53352,0.91188,0.89242,0.91027,0.46944,1.30036,2.06084,0.56461,0.95828,0.00145946,0.00145946,0.00145946
275,2522.11,0.99754,1.43672,0.50704,0.91316,0.92682,0.91299,0.93886,0.51613,0.90392,0.88347,0.90121,0.45065,1.3282,2.13914,0.58379,0.96193,0.00145748,0.00145748,0.00145748
276,2531.55,1.03708,1.4988,0.51719,0.90598,0.93027,0.91025,0.9391,0.50577,0.91026,0.88156,0.89783,0.42915,1.35706,2.18938,0.58649,0.96566,0.0014555,0.0014555,0.0014555
277,2540.81,0.97521,1.34903,0.49333,0.90002,0.92768,0.90958,0.93748,0.50462,0.90395,0.88156,0.89315,0.4366,1.28702,2.12206,0.57356,0.95691,0.00145352,0.00145352,0.00145352
278,2550.51,0.98448,1.4206,0.49743,0.90056,0.91895,0.91108,0.93133,0.4886,0.90053,0.88693,0.89235,0.43862,1.31737,2.20155,0.5798,0.96549,0.00145154,0.00145154,0.00145154
279,2559.75,1.05468,1.56554,0.52801,0.91462,0.92733,0.91469,0.93643,0.49114,0.90054,0.88495,0.8856,0.4034,1.31084,2.12015,0.57698,0.95664,0.00144956,0.00144956,0.00144956
280,2569.29,1.03183,1.42973,0.51387,0.8835,0.92041,0.91223,0.92663,0.46516,0.89822,0.8795,0.87554,0.38397,1.37043,2.24973,0.6028,0.96936,0.00144758,0.00144758,0.00144758
281,2578.84,1.03092,1.45053,0.51325,0.90685,0.9231,0.90993,0.93181,0.48065,0.91524,0.89394,0.90387,0.44327,1.33978,2.10804,0.58453,0.96739,0.0014456,0.0014456,0.0014456
282,2588.05,1.0502,1.49653,0.52249,0.91261,0.9269,0.91031,0.93536,0.49437,0.91708,0.88731,0.90233,0.43589,1.30778,2.12954,0.57335,0.96336,0.00144362,0.00144362,0.00144362
283,2597.23,1.00652,1.4295,0.49596,0.90485,0.92022,0.92258,0.93601,0.52287,0.90885,0.87773,0.89752,0.43882,1.29867,2.07067,0.56714,0.96091,0.00144164,0.00144164,0.00144164
284,2606.47,1.08127,1.56285,0.54224,0.92039,0.92262,0.92296,0.93778,0.53916,0.90196,0.8816,0.89393,0.45267,1.2585,2.00081,0.56196,0.9565,0.00143966,0.00143966,0.00143966
285,2615.92,1.02159,1.48615,0.52298,0.91325,0.92457,0.92028,0.93593,0.51234,0.89776,0.89,0.8937,0.43913,1.29053,2.09084,0.57123,0.96275,0.00143768,0.00143768,0.00143768
286,2625.36,1.02215,1.45049,0.51306,0.91944,0.92403,0.90904,0.93173,0.49411,0.90758,0.88808,0.89762,0.4343,1.33889,2.09411,0.58389,0.964,0.0014357,0.0014357,0.0014357
287,2635.09,1.02725,1.46217,0.5214,0.89803,0.91781,0.91164,0.93449,0.51213,0.90028,0.88237,0.89917,0.43276,1.34846,2.08485,0.58764,0.96256,0.00143372,0.00143372,0.00143372
288,2644.44,1.01833,1.46078,0.50892,0.91358,0.91653,0.91331,0.93273,0.51003,0.89694,0.87543,0.89368,0.4359,1.31928,2.21289,0.58705,0.96012,0.00143174,0.00143174,0.00143174
289,2653.79,1.02889,1.47917,0.52943,0.91593,0.92699,0.91488,0.936,0.5259,0.90407,0.89227,0.90328,0.46195,1.31433,2.13206,0.58431,0.96173,0.00142976,0.00142976,0.00142976
290,2663.39,1.01723,1.4739,0.51265,0.90504,0.91694,0.90763,0.92803,0.51067,0.89535,0.87883,0.89073,0.42936,1.35579,2.14907,0.59325,0.96423,0.00142778,0.00142778,0.00142778
291,2672.75,1.02765,1.48999,0.52136,0.9058,0.92364,0.90403,0.92812,0.50457,0.89858,0.8795,0.89089,0.4272,1.37725,2.25063,0.59076,0.9701,0.0014258,0.0014258,0.0014258
292,2681.81,0.97767,1.39503,0.51111,0.90448,0.92908,0.90763,0.93456,0.53251,0.91031,0.88501,0.90164,0.46313,1.31698,2.14713,0.5714,0.95765,0.00142382,0.00142382,0.00142382
293,2690.71,1.0023,1.46696,0.51144,0.8939,0.93018,0.90954,0.93284,0.51955,0.90865,0.88064,0.89075,0.43694,1.31065,2.20768,0.57256,0.95614,0.00142184,0.00142184,0.00142184
294,2700.09,0.99458,1.41817,0.49988,0.90269,0.93058,0.91108,0.93306,0.52392,0.90664,0.88501,0.89247,0.43882,1.30087,2.18121,0.56915,0.95464,0.00141986,0.00141986,0.00141986
295,2709.67,1.01175,1.4381,0.51948,0.90825,0.93013,0.90878,0.93336,0.5203,0.90839,0.88558,0.89964,0.4623,1.3276,2.15994,0.5763,0.96529,0.00141788,0.00141788,0.00141788
296,2718.65,0.95688,1.37041,0.49794,0.91003,0.92657,0.91405,0.93415,0.502,0.91008,0.89076,0.89946,0.45085,1.33566,2.07472,0.57726,0.96404,0.0014159,0.0014159,0.0014159
297,2728.23,1.03125,1.4562,0.5077,0.90645,0.92507,0.91795,0.93263,0.48426,0.9033,0.89076,0.89231,0.41246,1.35326,2.09756,0.57572,0.96895,0.00141392,0.00141392,0.00141392
298,2737.57,1.01625,1.48506,0.51388,0.91356,0.92498,0.91376,0.93082,0.48232,0.90052,0.88923,0.89045,0.41102,1.34484,2.19367,0.57206,0.96917,0.00141194,0.00141194,0.00141194
299,2746.68,1.01294,1.44989,0.51097,0.91062,0.92808,0.915,0.9385,0.52443,0.90798,0.89,0.89684,0.45908,1.29982,2.0763,0.56342,0.95934,0.00140996,0.00140996,0.00140996
300,2755.96,1.03743,1.45845,0.51222,0.89912,0.92467,0.91272,0.93244,0.49572,0.90666,0.8877,0.89261,0.4234,1.32031,2.19149,0.5754,0.96164,0.00140798,0.00140798,0.00140798
301,2765.18,1.00147,1.44408,0.50538,0.91093,0.91429,0.90362,0.91428,0.46976,0.89686,0.8785,0.87869,0.4036,1.36266,2.40529,0.59489,0.97057,0.001406,0.001406,0.001406
302,2774.99,1.05178,1.51716,0.52775,0.91089,0.91937,0.90468,0.92771,0.49713,0.90606,0.87888,0.89069,0.43524,1.33538,2.19143,0.57936,0.96274,0.00140402,0.00140402,0.00140402
303,2784.96,0.98297,1.43831,0.504,0.90387,0.92025,0.91554,0.92823,0.4882,0.90725,0.89268,0.89779,0.42307,1.33797,2.23362,0.58166,0.96991,0.00140204,0.00140204,0.00140204
304,2794.78,0.99233,1.4311,0.49901,0.90525,0.92,0.91683,0.9307,0.49971,0.90947,0.89306,0.90029,0.44347,1.34137,2.17655,0.57598,0.97192,0.00140006,0.00140006,0.00140006
305,2804.53,1.00279,1.44544,0.50444,0.90655,0.92717,0.90993,0.93504,0.50319,0.90921,0.8923,0.90578,0.44283,1.34415,2.14642,0.57168,0.97008,0.00139808,0.00139808,0.00139808
306,2814.35,0.97586,1.44179,0.49695,0.91343,0.92023,0.91088,0.93491,0.50871,0.90291,0.88616,0.90164,0.43696,1.32011,2.09097,0.57695,0.96045,0.0013961,0.0013961,0.0013961
307,2823.72,0.9372,1.33956,0.47715,0.88425,0.92023,0.91091,0.93142,0.50721,0.90874,0.88961,0.90289,0.44383,1.33237,2.10399,0.5817,0.96375,0.00139412,0.00139412,0.00139412
308,2832.67,0.99365,1.45676,0.51179,0.91429,0.92644,0.92181,0.93728,0.51407,0.90834,0.90379,0.91082,0.446,1.30623,2.11093,0.56567,0.9588,0.00139214,0.00139214,0.00139214
309,2841.57,0.99404,1.37985,0.50146,0.89877,0.92657,0.92066,0.9372,0.51022,0.9096,0.89863,0.90857,0.44044,1.31932,2.11139,0.57016,0.96063,0.00139016,0.00139016,0.00139016
310,2850.31,1.01303,1.48789,0.50763,0.90037,0.92653,0.91951,0.93578,0.51335,0.9053,0.89728,0.90255,0.43941,1.28606,2.06104,0.56599,0.9552,0.00138818,0.00138818,0.00138818
311,2859.42,0.98635,1.43162,0.50224,0.91373,0.9309,0.91915,0.93684,0.5247,0.90991,0.89809,0.904,0.44857,1.2777,2.03563,0.56628,0.95311,0.0013862,0.0013862,0.0013862
312,2868.62,1.00591,1.46908,0.51573,0.90848,0.92406,0.91721,0.93393,0.50821,0.90359,0.88195,0.89344,0.42236,1.33434,2.17409,0.56732,0.96319,0.00138422,0.00138422,0.00138422
313,2877.79,0.96965,1.40096,0.49169,0.88773,0.92328,0.91568,0.93639,0.5339,0.89914,0.88731,0.89891,0.44445,1.29717,2.051,0.55829,0.95483,0.00138224,0.00138224,0.00138224
314,2887.13,1.02446,1.46671,0.512,0.91181,0.91163,0.9094,0.92813,0.5107,0.88903,0.88131,0.88946,0.43701,1.316,2.28205,0.57336,0.96022,0.00138026,0.00138026,0.00138026
315,2896.14,1.05502,1.53808,0.52234,0.90713,0.9112,0.91069,0.92781,0.50371,0.88637,0.88495,0.88927,0.43518,1.32437,2.31541,0.57667,0.96448,0.00137828,0.00137828,0.00137828
316,2905.41,1.02162,1.4845,0.51346,0.90873,0.9227,0.91798,0.94076,0.53107,0.90314,0.88041,0.89718,0.45129,1.2933,2.15221,0.56704,0.95793,0.0013763,0.0013763,0.0013763
317,2914.81,1.06678,1.52884,0.53197,0.89941,0.92581,0.91828,0.94089,0.54725,0.8981,0.88167,0.8954,0.45208,1.28708,2.01951,0.57231,0.95378,0.00137432,0.00137432,0.00137432
318,2923.96,1.06244,1.58506,0.53332,0.92611,0.92761,0.91069,0.93493,0.52638,0.90336,0.88578,0.89713,0.45294,1.313,2.11804,0.57144,0.96088,0.00137234,0.00137234,0.00137234
319,2933.88,1.02095,1.49869,0.52528,0.91557,0.92242,0.91069,0.93251,0.486,0.90107,0.88961,0.89252,0.42675,1.32582,2.17386,0.58224,0.96473,0.00137036,0.00137036,0.00137036
320,2942.67,1.02987,1.44135,0.51249,0.90848,0.92778,0.91146,0.93245,0.49306,0.90125,0.88846,0.89144,0.4138,1.32099,2.17781,0.57325,0.96388,0.00136838,0.00136838,0.00136838
321,2951.75,1.01304,1.45724,0.51163,0.91004,0.91907,0.91069,0.93005,0.47974,0.8963,0.88456,0.88486,0.40508,1.35021,2.16132,0.57792,0.96698,0.0013664,0.0013664,0.0013664
322,2960.34,1.0114,1.47023,0.51408,0.90995,0.91936,0.91874,0.93437,0.48205,0.90258,0.88233,0.88935,0.40968,1.354,2.10878,0.58567,0.9659,0.00136442,0.00136442,0.00136442
323,2969.78,0.99388,1.43213,0.51784,0.90064,0.92171,0.90954,0.9263,0.48853,0.90329,0.88578,0.88933,0.41386,1.30797,2.16033,0.58901,0.95979,0.00136244,0.00136244,0.00136244
324,2978.79,1.00004,1.37784,0.4944,0.87691,0.92417,0.90993,0.93576,0.50529,0.90714,0.87543,0.89302,0.42684,1.30117,2.17342,0.57467,0.95871,0.00136046,0.00136046,0.00136046
325,2987.74,1.02736,1.49486,0.51285,0.89865,0.92569,0.90954,0.93689,0.49383,0.90383,0.87896,0.88981,0.42128,1.30936,2.15408,0.57358,0.9582,0.00135848,0.00135848,0.00135848
326,2996.7,0.98776,1.42147,0.50651,0.89232,0.92609,0.90294,0.93422,0.49246,0.90585,0.88003,0.89057,0.42333,1.31428,2.13482,0.57919,0.95946,0.0013565,0.0013565,0.0013565
327,3005.56,1.00026,1.44628,0.50855,0.90009,0.92491,0.9064,0.93309,0.49788,0.90385,0.88273,0.89297,0.42231,1.32369,2.14168,0.58134,0.96185,0.00135452,0.00135452,0.00135452
328,3014.83,1.04533,1.49506,0.52651,0.92037,0.92908,0.91887,0.94171,0.51478,0.90587,0.89191,0.89987,0.42715,1.3406,2.07493,0.57023,0.95955,0.00135254,0.00135254,0.00135254
329,3023.67,0.97766,1.39703,0.49295,0.88639,0.93145,0.91223,0.93576,0.50825,0.91408,0.88892,0.90224,0.43459,1.31041,2.09231,0.57051,0.95564,0.00135056,0.00135056,0.00135056
330,3032.79,1.09692,1.53582,0.53628,0.91193,0.92874,0.90763,0.92514,0.4932,0.91324,0.89191,0.89763,0.44492,1.32519,2.16203,0.57694,0.96453,0.00134858,0.00134858,0.00134858
331,3041.59,1.015,1.45257,0.50635,0.89358,0.93314,0.90686,0.93389,0.51075,0.91701,0.89076,0.90321,0.45208,1.30812,2.10884,0.57099,0.96032,0.0013466,0.0013466,0.0013466
332,3050.4,1.0385,1.43454,0.51485,0.90776,0.93062,0.91261,0.93593,0.51136,0.90845,0.88578,0.89046,0.42296,1.28785,2.07241,0.56168,0.952,0.00134462,0.00134462,0.00134462
333,3059.56,1.03093,1.4557,0.51551,0.90736,0.93038,0.91184,0.93556,0.51091,0.91082,0.88864,0.89724,0.43449,1.30544,2.04058,0.57298,0.95408,0.00134264,0.00134264,0.00134264
334,3068.6,1.03326,1.45179,0.51817,0.91019,0.92222,0.90763,0.93218,0.48946,0.90717,0.88024,0.89454,0.42074,1.34069,2.18111,0.58341,0.9621,0.00134066,0.00134066,0.00134066
335,3078.06,1.00618,1.45959,0.50838,0.90914,0.92696,0.90964,0.93581,0.49994,0.90447,0.88271,0.89222,0.41821,1.31746,2.23988,0.57008,0.96095,0.00133868,0.00133868,0.00133868
336,3087.38,1.01295,1.43454,0.50822,0.89652,0.93253,0.90801,0.93901,0.50979,0.90711,0.87965,0.89806,0.43325,1.29902,2.24484,0.56204,0.95713,0.0013367,0.0013367,0.0013367
337,3096.73,1.00142,1.42426,0.50638,0.88859,0.91849,0.92104,0.93935,0.49342,0.91169,0.87848,0.89404,0.42232,1.32752,2.28806,0.57297,0.96234,0.00133472,0.00133472,0.00133472
338,3105.7,1.00266,1.45861,0.50567,0.90022,0.92553,0.91467,0.93959,0.50778,0.90882,0.88003,0.89732,0.43411,1.30942,2.17691,0.57322,0.95846,0.00133274,0.00133274,0.00133274
339,3114.77,0.99238,1.42051,0.49608,0.89728,0.92272,0.91414,0.93727,0.52758,0.90866,0.87735,0.8964,0.44126,1.29845,2.11816,0.56895,0.95548,0.00133076,0.00133076,0.00133076
340,3123.63,0.97886,1.39342,0.49242,0.89559,0.91936,0.90609,0.93036,0.5017,0.90035,0.8831,0.89118,0.4259,1.30834,2.22479,0.5709,0.95971,0.00132878,0.00132878,0.00132878
341,3132.52,0.97567,1.40019,0.49277,0.90642,0.9257,0.92066,0.93773,0.50087,0.90881,0.89,0.90075,0.42297,1.30751,2.13905,0.56405,0.95979,0.0013268,0.0013268,0.0013268
342,3141.7,1.01152,1.49498,0.50779,0.91704,0.92275,0.92024,0.93618,0.50612,0.90989,0.88242,0.8959,0.41294,1.30573,2.13772,0.56336,0.95778,0.00132482,0.00132482,0.00132482
343,3150.92,0.97559,1.37498,0.49141,0.89691,0.92061,0.91112,0.93151,0.48561,0.90905,0.88348,0.89717,0.42389,1.3339,2.28876,0.56866,0.96866,0.00132284,0.00132284,0.00132284
344,3159.98,1.02326,1.44477,0.50871,0.90269,0.91291,0.92013,0.93409,0.49759,0.91114,0.88824,0.90588,0.45128,1.32041,2.10614,0.57192,0.96545,0.00132086,0.00132086,0.00132086
345,3168.61,1.00628,1.46577,0.52241,0.90135,0.91699,0.91875,0.93161,0.49043,0.88897,0.89,0.88618,0.40232,1.31246,2.10639,0.57696,0.95633,0.00131888,0.00131888,0.00131888
346,3177.47,0.99148,1.40782,0.51014,0.88786,0.92707,0.91113,0.93265,0.4795,0.89275,0.87421,0.87528,0.39182,1.3347,2.272,0.57574,0.96287,0.0013169,0.0013169,0.0013169
347,3186.18,0.98163,1.38149,0.4939,0.89204,0.92901,0.91069,0.93723,0.51202,0.90778,0.88291,0.89756,0.44725,1.31186,2.19444,0.56287,0.96229,0.00131492,0.00131492,0.00131492
348,3195.14,0.97946,1.3971,0.48981,0.89847,0.92511,0.91223,0.93617,0.51096,0.91169,0.8808,0.89716,0.4412,1.32575,2.21857,0.56584,0.96501,0.00131294,0.00131294,0.00131294
349,3204.06,0.98622,1.44616,0.48967,0.90497,0.9313,0.91442,0.93826,0.5193,0.90679,0.8875,0.90158,0.44362,1.32667,2.18688,0.56433,0.96393,0.00131096,0.00131096,0.00131096
350,3213.19,0.96121,1.40299,0.48561,0.89795,0.92273,0.91453,0.93618,0.52544,0.90094,0.8854,0.89758,0.44982,1.29864,2.15348,0.56109,0.95975,0.00130898,0.00130898,0.00130898
351,3221.95,0.96601,1.38408,0.4906,0.89285,0.92008,0.91339,0.93565,0.51214,0.89778,0.8877,0.89602,0.43227,1.30177,2.15193,0.56918,0.95906,0.001307,0.001307,0.001307
352,3231,0.94944,1.35214,0.4895,0.88904,0.92319,0.91216,0.92577,0.48542,0.8931,0.88376,0.87781,0.40343,1.32542,2.22874,0.57848,0.95935,0.00130502,0.00130502,0.00130502
353,3240.58,1.00879,1.48825,0.51246,0.90019,0.93136,0.90499,0.92748,0.47884,0.9078,0.88195,0.8871,0.40748,1.31772,2.22281,0.57707,0.95927,0.00130304,0.00130304,0.00130304
354,3249.88,0.91464,1.29301,0.47697,0.88234,0.9319,0.90724,0.93631,0.49915,0.90709,0.88309,0.89363,0.4301,1.27574,2.13091,0.56528,0.95635,0.00130106,0.00130106,0.00130106
355,3259.01,0.96949,1.40044,0.48984,0.90503,0.93129,0.90763,0.93851,0.50943,0.90828,0.88438,0.90288,0.43554,1.27595,2.05721,0.56302,0.95419,0.00129908,0.00129908,0.00129908
356,3268.33,0.94739,1.33375,0.48659,0.894,0.92304,0.901,0.92829,0.46642,0.89986,0.8783,0.88686,0.40685,1.34732,2.25963,0.59075,0.96794,0.0012971,0.0012971,0.0012971
357,3277.48,0.96624,1.39071,0.48988,0.8923,0.9212,0.90962,0.9339,0.48307,0.90612,0.88416,0.89684,0.42566,1.33235,2.16136,0.58329,0.96512,0.00129512,0.00129512,0.00129512
358,3286.42,0.93989,1.35992,0.47763,0.87348,0.92367,0.91108,0.93453,0.49127,0.90621,0.89153,0.90222,0.43747,1.31741,2.09627,0.57594,0.96145,0.00129314,0.00129314,0.00129314
359,3295.74,1.00557,1.43364,0.50239,0.89177,0.92631,0.91068,0.93357,0.48584,0.89316,0.878,0.8819,0.40026,1.31555,2.18253,0.57455,0.95856,0.00129116,0.00129116,0.00129116
360,3304.83,0.9553,1.37423,0.49124,0.89568,0.92623,0.91433,0.93696,0.49967,0.89749,0.88693,0.89068,0.41698,1.3037,2.11661,0.56575,0.95702,0.00128918,0.00128918,0.00128918
361,3314.21,0.95087,1.37945,0.48586,0.89662,0.93507,0.90111,0.93235,0.48906,0.90517,0.87735,0.88892,0.41958,1.31407,2.17304,0.57405,0.9574,0.0012872,0.0012872,0.0012872
362,3324.2,1.0582,1.49409,0.5197,0.91879,0.92993,0.90043,0.92988,0.48267,0.90432,0.87667,0.88632,0.41311,1.3307,2.18531,0.5766,0.95955,0.00128522,0.00128522,0.00128522
363,3332.99,0.965,1.38001,0.50361,0.89782,0.93603,0.90863,0.93625,0.52984,0.9146,0.88662,0.9029,0.45373,1.28794,2.05722,0.56889,0.95377,0.00128324,0.00128324,0.00128324
364,3342.34,1.0216,1.45818,0.51395,0.90101,0.93041,0.91212,0.93771,0.52052,0.90933,0.8877,0.90199,0.44891,1.29357,2.12923,0.5728,0.95487,0.00128126,0.00128126,0.00128126
365,3351.8,0.98728,1.42517,0.49028,0.90649,0.93187,0.90689,0.93541,0.51286,0.90777,0.88463,0.89708,0.43008,1.31061,2.22394,0.56615,0.95819,0.00127928,0.00127928,0.00127928
366,3361.02,0.95364,1.35595,0.47277,0.88715,0.93219,0.91151,0.93952,0.52464,0.91181,0.88376,0.90032,0.44674,1.29775,2.12388,0.56034,0.95449,0.0012773,0.0012773,0.0012773
367,3370.27,0.98596,1.37717,0.48503,0.90007,0.92982,0.90916,0.93801,0.51618,0.90938,0.88081,0.89525,0.4459,1.30742,2.13697,0.56392,0.95698,0.00127532,0.00127532,0.00127532
368,3380.14,1.02062,1.47114,0.50951,0.8896,0.92543,0.90857,0.93614,0.50398,0.90461,0.87961,0.89457,0.42202,1.30701,2.19349,0.56638,0.95631,0.00127334,0.00127334,0.00127334
369,3389.21,0.9672,1.36177,0.48637,0.8939,0.92959,0.90582,0.93512,0.50227,0.90492,0.8808,0.89468,0.41534,1.30562,2.1861,0.56537,0.95463,0.00127136,0.00127136,0.00127136
370,3398.69,0.98904,1.40971,0.49061,0.8821,0.92521,0.91512,0.93506,0.48572,0.90568,0.88329,0.8936,0.41901,1.29945,2.18552,0.57177,0.95642,0.00126938,0.00126938,0.00126938
371,3407.68,0.95959,1.37438,0.4998,0.88641,0.92946,0.91338,0.93619,0.48708,0.90467,0.8875,0.89591,0.42118,1.31669,2.20606,0.5797,0.96034,0.0012674,0.0012674,0.0012674
372,3416.64,1.03596,1.48801,0.51077,0.89733,0.91905,0.92296,0.93928,0.50843,0.90164,0.87835,0.88683,0.40865,1.32615,2.169,0.56627,0.95884,0.00126542,0.00126542,0.00126542
373,3425.41,0.97144,1.32967,0.48894,0.89637,0.91566,0.91874,0.93589,0.50058,0.89187,0.87658,0.88584,0.41071,1.32287,2.25179,0.57021,0.96078,0.00126344,0.00126344,0.00126344
374,3434.01,0.94421,1.33115,0.48157,0.8956,0.9241,0.90686,0.93684,0.49589,0.9137,0.88386,0.89981,0.43353,1.30637,2.22157,0.57621,0.95723,0.00126146,0.00126146,0.00126146
375,3442.89,1.00517,1.43257,0.51301,0.90403,0.91216,0.92735,0.93929,0.50247,0.90921,0.88655,0.89966,0.41924,1.29817,2.15901,0.57778,0.95479,0.00125948,0.00125948,0.00125948
376,3451.38,0.95535,1.33351,0.49516,0.88382,0.92831,0.91322,0.93774,0.49473,0.90779,0.88693,0.89448,0.41137,1.29254,2.18018,0.5686,0.95545,0.0012575,0.0012575,0.0012575
377,3460.55,0.98409,1.37209,0.49232,0.88619,0.92042,0.91771,0.93721,0.49558,0.90884,0.88655,0.89727,0.42467,1.29841,2.16145,0.56371,0.95869,0.00125552,0.00125552,0.00125552
378,3469.32,0.92707,1.30655,0.47402,0.89578,0.9198,0.91721,0.93269,0.48261,0.8952,0.89268,0.89251,0.41597,1.32444,2.21613,0.57189,0.96229,0.00125354,0.00125354,0.00125354
379,3477.75,0.98661,1.40553,0.50334,0.90845,0.91163,0.91069,0.9214,0.46549,0.89615,0.89,0.88854,0.39862,1.36972,2.3729,0.58486,0.97547,0.00125156,0.00125156,0.00125156
380,3486.53,0.99334,1.39823,0.49978,0.89774,0.91414,0.91415,0.92727,0.47161,0.89735,0.88425,0.89166,0.40369,1.36921,2.30192,0.58385,0.97533,0.00124958,0.00124958,0.00124958
381,3495.11,0.95797,1.36252,0.48869,0.89506,0.92363,0.91785,0.94125,0.52758,0.9046,0.88425,0.89986,0.45937,1.28703,2.00882,0.55978,0.95487,0.0012476,0.0012476,0.0012476
382,3503.97,0.98724,1.4254,0.50045,0.90535,0.92995,0.91606,0.93949,0.51239,0.90215,0.88501,0.89625,0.44004,1.28815,2.05283,0.5674,0.95562,0.00124562,0.00124562,0.00124562
383,3512.65,0.99089,1.39935,0.50453,0.90588,0.93143,0.91631,0.94009,0.49557,0.90348,0.88655,0.89123,0.41532,1.30201,2.08782,0.5679,0.95913,0.00124364,0.00124364,0.00124364
384,3521.23,0.9723,1.35894,0.48989,0.89344,0.93265,0.91286,0.93955,0.50076,0.90603,0.88696,0.89382,0.42179,1.28905,2.14613,0.56073,0.95839,0.00124166,0.00124166,0.00124166
385,3530.38,0.93843,1.39787,0.48823,0.90139,0.92292,0.91414,0.9376,0.49246,0.89889,0.88616,0.88992,0.42709,1.30834,2.15635,0.57013,0.95769,0.00123968,0.00123968,0.00123968
386,3539.31,1.0017,1.42164,0.49907,0.90218,0.92821,0.91874,0.94121,0.49413,0.90848,0.89,0.89657,0.42042,1.30949,2.10473,0.56653,0.95573,0.0012377,0.0012377,0.0012377
387,3548.09,0.95679,1.36354,0.49072,0.8901,0.92116,0.92449,0.93978,0.5043,0.89932,0.88672,0.89037,0.42957,1.29291,2.15849,0.56044,0.95819,0.00123572,0.00123572,0.00123572
388,3557.4,0.98211,1.41408,0.48506,0.89437,0.92696,0.91448,0.93907,0.50828,0.90459,0.88386,0.8947,0.44128,1.30596,2.18384,0.56293,0.96123,0.00123374,0.00123374,0.00123374
389,3566.3,0.95778,1.39275,0.48449,0.89504,0.92195,0.9191,0.94015,0.52426,0.90505,0.88961,0.90314,0.44989,1.31731,2.04155,0.56382,0.95897,0.00123176,0.00123176,0.00123176
390,3575.29,0.9756,1.41968,0.50042,0.89348,0.92128,0.91568,0.93641,0.49866,0.90132,0.8822,0.89339,0.42593,1.33104,2.10947,0.57235,0.96054,0.00122978,0.00122978,0.00122978
391,3584.19,0.9031,1.30143,0.46279,0.88592,0.91922,0.91597,0.93406,0.48107,0.90472,0.87709,0.88712,0.41683,1.33091,2.21423,0.57287,0.96078,0.0012278,0.0012278,0.0012278
392,3592.85,0.93593,1.31874,0.4767,0.90363,0.92586,0.91836,0.93871,0.50928,0.90616,0.88832,0.89831,0.42987,1.29717,2.24443,0.56348,0.95477,0.00122582,0.00122582,0.00122582
393,3601.57,0.94629,1.34809,0.47887,0.87557,0.92509,0.92294,0.94241,0.51588,0.90924,0.88923,0.90038,0.43503,1.29013,2.29164,0.55883,0.95469,0.00122384,0.00122384,0.00122384
394,3610.58,1.02426,1.50746,0.5037,0.90678,0.92776,0.92054,0.94436,0.5256,0.91583,0.88846,0.90725,0.44941,1.28692,2.13711,0.56028,0.95232,0.00122186,0.00122186,0.00122186
